Concept,Feature,WB_Label,WB_Maj,WB_Min,BR_Label,Prod_Freq,Rank_PF,Sum_PF_No_Tax,CPF,Disting,Distinct,CV_No_Tax,Intercorr_Str_Tax,Intercorr_Str_No_Tax,Feat_Length_Including_Spaces,Phon_1st,KF,ln(KF),BNC,ln(BNC),Familiarity,Length_Letters,Length_Phonemes,Length_Syllables,Bigram,Trigram,ColtheartN,Num_Feats_Tax,Num_Feats_No_Tax,Num_Disting_Feats_No_Tax,Disting_Feats_%_No_Tax,Mean_Distinct_No_Tax,Mean_CV_No_Tax,Density_No_Tax,Num_Corred_Pairs_No_Tax,%_Corred_Pairs_No_Tax,Num_Func,Num_Vis_Mot,Num_VisF&S,Num_Vis_Col,Num_Sound,Num_Taste,Num_Smell,Num_Tact,Num_Ency,Num_Tax
umbrella,has_a_handle,external_component,e,ce,visual-form_and_surface,12,3,508.0,42,ND,0.024,0.024,0.0,0.0,12,V,11,2.4,987,6.89,7.35,8,7,3,117.06,14.24,0,11,11,4,36.4,0.291,0.272,0.0,0,0,3,0,6,1,0,0,0,0,1,0
van,has_wheels,external_component,e,ce,visual-form_and_surface,16,1,416.0,23,ND,0.043,0.038,162.37,130.56,10,v,32,3.47,4655,8.45,8.0,3,3,1,0.0,0.0,10,15,13,3,23.1,0.271,0.263,305.74,15,33,4,0,8,0,0,0,0,0,1,2
van,has_doors,external_component,e,ce,visual-form_and_surface,14,2,163.0,15,ND,0.067,0.086,0.0,0.0,9,v,32,3.47,4655,8.45,8.0,3,3,1,0.0,0.0,10,15,13,3,23.1,0.271,0.263,305.74,15,33,4,0,8,0,0,0,0,0,1,2
vest,has_buttons,external_component,e,ce,visual-form_and_surface,12,3,163.0,13,ND,0.077,0.074,24.96,9.04,11,v,5,1.61,389,5.96,7.0,4,4,1,3128.29,437.09,11,10,9,5,55.6,0.409,0.428,9.04,1,17,2,0,3,1,0,0,0,0,3,1
vine,has_leaves,external_component,e,ce,visual-form_and_surface,11,4,157.0,15,ND,0.067,0.07,9.74,9.74,10,v,12,2.48,913,6.82,5.0,4,3,1,1471.34,315.7,15,8,7,4,57.1,0.514,0.473,9.74,1,33,2,0,2,1,0,0,0,0,2,1
vulture,has_a_beak,external_component,e,ce,visual-form_and_surface,16,4,443.0,38,ND,0.026,0.036,288.26,200.73,10,v,4,1.39,291,5.67,2.4,7,6,2,468.91,263.34,1,18,15,5,33.3,0.202,0.212,463.18,13,29,0,3,8,0,0,0,0,0,4,3
vulture,has_wings,external_component,e,ce,visual-form_and_surface,8,10,529.0,44,ND,0.023,0.015,230.73,186.37,9,v,4,1.39,291,5.67,2.4,7,6,2,468.91,263.34,1,18,15,5,33.3,0.202,0.212,463.18,13,29,0,3,8,0,0,0,0,0,4,3
vulture,has_feathers,external_component,e,ce,visual-form_and_surface,6,14,524.0,38,ND,0.026,0.011,283.46,202.5,12,v,4,1.39,291,5.67,2.4,7,6,2,468.91,263.34,1,18,15,5,33.3,0.202,0.212,463.18,13,29,0,3,8,0,0,0,0,0,4,3
wagon,has_wheels,external_component,e,ce,visual-form_and_surface,23,2,416.0,23,ND,0.043,0.055,123.95,123.95,10,w,72,4.28,937,6.84,5.6,5,5,2,388.39,20.22,0,14,13,2,15.4,0.245,0.269,356.03,15,27,5,0,6,1,0,0,0,0,1,1
wagon,has_a_handle,external_component,e,ce,visual-form_and_surface,10,9,508.0,42,ND,0.024,0.02,0.0,0.0,12,w,72,4.28,937,6.84,5.6,5,5,2,388.39,20.22,0,14,13,2,15.4,0.245,0.269,356.03,15,27,5,0,6,1,0,0,0,0,1,1
wasp,has_wings,external_component,e,ce,visual-form_and_surface,17,3,529.0,44,ND,0.023,0.032,124.81,115.66,9,w,2,0.69,617,6.42,5.2,4,4,1,1299.5,25.72,6,16,14,4,28.6,0.225,0.196,239.08,9,20,0,2,3,2,1,0,0,0,6,2
wheelbarrow,has_wheels,external_component,e,ce,visual-form_and_surface,29,1,416.0,23,ND,0.043,0.07,60.98,60.98,10,w,1,0.0,251,5.53,5.4,11,6,3,0.0,0.0,0,14,14,3,21.4,0.257,0.242,124.22,7,13,5,0,8,0,0,0,0,0,1,0
whip,has_a_handle,external_component,e,ce,visual-form_and_surface,5,10,508.0,42,ND,0.024,0.01,0.0,0.0,12,w,20,3.0,1143,7.04,3.75,4,3,1,3573.84,41.76,5,14,13,7,53.8,0.449,0.406,8.76,1,7,3,0,4,1,1,0,0,0,4,1
willow,has_leaves,external_component,e,ce,visual-form_and_surface,11,2,157.0,15,ND,0.067,0.07,76.28,54.82,10,w,10,2.3,524,6.26,3.5,6,4,2,675.89,200.55,3,10,8,1,12.5,0.214,0.204,128.24,4,19,0,0,6,2,0,0,0,0,0,2
woodpecker,has_feathers,external_component,e,ce,visual-form_and_surface,8,8,524.0,38,ND,0.026,0.015,215.48,134.52,12,w,1,0.0,146,4.98,4.1,10,8,3,60.55,0.0,0,15,13,5,38.5,0.348,0.335,261.54,8,29,0,4,4,0,2,0,0,0,3,2
woodpecker,has_wings,external_component,e,ce,visual-form_and_surface,7,9,529.0,44,ND,0.023,0.013,183.72,139.36,9,w,1,0.0,146,4.98,4.1,10,8,3,60.55,0.0,0,15,13,5,38.5,0.348,0.335,261.54,8,29,0,4,4,0,2,0,0,0,3,2
wrench,has_a_handle,external_component,e,ce,visual-form_and_surface,6,9,508.0,42,ND,0.024,0.012,18.22,0.0,12,r,2,0.69,213,5.36,4.7,6,4,1,433.95,46.08,2,14,13,7,53.8,0.439,0.458,8.46,1,7,8,0,3,0,0,0,0,1,1,1
zebra,has_legs,external_component,e,ce,visual-form_and_surface,17,6,468.0,49,ND,0.02,0.036,127.07,60.33,10,z,1,0.0,276,5.62,2.6,5,5,2,44.75,2.44,0,16,13,1,7.7,0.194,0.202,320.29,18,27,2,2,5,2,0,0,0,0,2,3
zebra,has_a_tail,external_component,e,ce,visual-form_and_surface,11,10,379.0,39,ND,0.026,0.029,72.18,35.52,10,z,1,0.0,276,5.62,2.6,5,5,2,44.75,2.44,0,16,13,1,7.7,0.194,0.202,320.29,18,27,2,2,5,2,0,0,0,0,2,3
alligator,has_teeth,internal_component,e,ci,visual-form_and_surface,22,1,144.0,14,ND,0.071,0.153,78.92,61.34,9,&,4,1.39,114,4.74,3.75,9,8,4,214.76,42.59,0,16,14,4,28.6,0.314,0.326,214.62,10,22,0,2,6,1,0,0,0,0,5,2
apple,has_seeds,internal_component,e,ci,visual-form_and_surface,10,7,251.0,21,ND,0.048,0.04,122.08,93.34,9,&,15,2.71,3512,8.16,8.3,5,3,2,564.29,54.68,2,19,17,4,23.5,0.226,0.223,396.27,21,27,2,0,4,3,0,3,0,2,3,2
avocado,has_seeds,internal_component,e,ci,visual-form_and_surface,7,5,251.0,21,ND,0.048,0.028,28.74,0.0,9,&,16,2.77,130,4.87,3.7,7,7,4,148.24,7.69,0,10,8,3,37.5,0.331,0.332,31.59,2,20,2,0,2,1,0,1,0,1,1,2
bear,has_teeth,internal_component,e,ci,visual-form_and_surface,7,13,144.0,14,ND,0.071,0.049,10.51,10.51,9,b,83,4.42,7158,8.88,4.55,4,3,1,3039.46,757.07,18,19,17,1,5.9,0.113,0.114,146.84,14,12,1,1,7,3,0,0,0,0,5,2
cantaloupe,has_seeds,internal_component,e,ci,visual-form_and_surface,16,4,251.0,21,ND,0.048,0.064,94.99,66.25,9,k,1,0.0,4,1.39,6.3,10,8,3,104.77,0.0,0,14,12,2,16.7,0.234,0.234,548.91,31,69,0,0,3,2,0,2,0,2,3,2
cougar,has_teeth,internal_component,e,ci,visual-form_and_surface,5,15,144.0,14,ND,0.071,0.035,17.21,17.21,9,k,1,0.0,14,2.64,2.2,6,4,2,896.05,267.21,0,23,18,2,11.1,0.171,0.148,200.97,17,14,0,3,7,1,0,0,0,0,7,5
coyote,has_teeth,internal_component,e,ci,visual-form_and_surface,10,7,144.0,14,ND,0.071,0.069,26.13,17.21,9,k,2,0.69,52,3.95,2.85,6,5,3,574.18,11.72,0,17,12,2,16.7,0.219,0.211,153.21,14,31,1,0,4,0,1,0,0,1,5,5
crocodile,has_teeth,internal_component,e,ci,visual-form_and_surface,20,1,144.0,14,ND,0.071,0.139,69.61,52.03,9,k,1,0.0,389,5.96,2.65,9,8,3,291.99,31.91,0,17,15,3,20.0,0.181,0.195,201.9,9,14,0,3,7,1,0,0,0,0,4,2
cucumber,has_seeds,internal_component,e,ci,visual-form_and_surface,26,1,251.0,21,ND,0.048,0.104,51.53,51.53,9,k,1,0.0,252,5.53,7.1,8,9,3,472.34,92.43,0,16,15,4,26.7,0.295,0.288,261.92,15,27,3,0,5,3,0,0,0,2,2,1
dandelion,has_seeds,internal_component,e,ci,visual-form_and_surface,7,7,251.0,21,ND,0.048,0.028,0.0,0.0,9,d,1,0.0,189,5.24,6.4,9,9,4,693.53,309.94,0,13,10,5,50.0,0.521,0.519,7.75,1,10,0,0,2,2,0,0,0,1,5,3
eggplant,has_seeds,internal_component,e,ci,visual-form_and_surface,6,6,251.0,21,ND,0.048,0.024,0.0,0.0,9,eI,1,0.0,6,1.79,3.75,8,7,2,276.03,67.21,0,9,8,1,12.5,0.151,0.149,91.78,5,24,2,0,1,3,0,0,0,0,2,1
fox,has_teeth,internal_component,e,ci,visual-form_and_surface,5,15,144.0,14,ND,0.071,0.035,15.62,6.7,9,f,13,2.56,2741,7.92,4.7,3,4,1,0.0,0.0,8,17,14,2,14.3,0.175,0.166,209.7,16,24,1,1,6,1,0,0,0,0,5,3
grape,has_seeds,internal_component,e,ci,visual-form_and_surface,18,5,251.0,21,ND,0.048,0.072,145.14,116.4,9,g,10,2.3,814,6.7,7.1,5,4,1,764.32,129.28,8,18,17,4,23.5,0.26,0.284,395.19,25,32,4,0,4,3,0,2,0,1,3,1
grapefruit,has_seeds,internal_component,e,ci,visual-form_and_surface,9,9,251.0,21,ND,0.048,0.036,112.43,83.69,9,g,3,1.1,135,4.91,6.2,10,8,2,47.19,0.0,0,22,21,3,14.3,0.232,0.235,1391.84,53,35,4,0,7,2,0,1,0,1,6,1
honeydew,has_seeds,internal_component,e,ci,visual-form_and_surface,9,7,251.0,21,ND,0.048,0.036,73.4,44.66,9,h,1,0.0,27,3.3,4.25,8,7,3,353.46,10.87,0,14,12,2,16.7,0.213,0.21,238.91,13,29,1,0,3,2,0,2,0,1,3,2
lemon,has_seeds,internal_component,e,ci,visual-form_and_surface,14,4,251.0,21,ND,0.048,0.056,119.93,91.19,9,l,19,2.94,1351,7.21,7.15,5,5,2,367.7,18.07,1,17,16,3,18.8,0.255,0.233,596.14,29,37,6,0,4,1,0,2,0,1,2,1
lime,has_seeds,internal_component,e,ci,visual-form_and_surface,5,12,251.0,21,ND,0.048,0.02,74.22,45.48,9,l,13,2.56,706,6.56,5.35,4,3,1,4096.24,917.57,12,13,12,4,33.3,0.361,0.35,222.23,10,36,3,0,2,1,0,2,0,1,3,1
lion,has_teeth,internal_component,e,ci,visual-form_and_surface,6,13,144.0,14,ND,0.071,0.042,26.13,17.21,9,l,23,3.14,2155,7.68,4.05,4,4,2,1440.27,16.98,1,20,13,2,15.4,0.164,0.18,220.38,14,25,1,0,5,0,1,0,0,0,6,7
mandarin,has_seeds,internal_component,e,ci,visual-form_and_surface,6,8,251.0,21,ND,0.048,0.024,110.43,81.69,9,m,1,0.0,329,5.8,3.7,8,8,3,337.79,37.87,0,15,13,0,0.0,0.105,0.08,625.28,33,42,1,0,5,1,0,2,0,1,3,2
mink,has_teeth,internal_component,e,ci,visual-form_and_surface,5,12,144.0,14,ND,0.071,0.035,6.7,6.7,9,m,6,1.79,273,5.61,2.35,4,4,1,1282.08,283.22,13,15,13,2,15.4,0.185,0.182,64.67,7,13,3,1,5,1,0,0,0,2,1,2
orange,has_seeds,internal_component,e,ci,visual-form_and_surface,12,6,251.0,21,ND,0.048,0.048,124.43,95.69,9,O,29,3.37,3081,8.03,8.2,6,5,2,677.64,208.91,1,16,14,1,7.1,0.181,0.212,1296.22,51,65,1,0,6,1,0,1,0,1,4,2
pickle,has_seeds,internal_component,e,ci,visual-form_and_surface,13,5,251.0,21,ND,0.048,0.052,55.29,55.29,9,p,2,0.69,284,5.65,7.35,6,4,2,1086.68,96.43,3,18,16,6,37.5,0.386,0.37,233.25,15,33,2,0,2,1,0,5,0,2,4,2
prune,has_seeds,internal_component,e,ci,visual-form_and_surface,5,14,251.0,21,ND,0.048,0.02,88.9,60.16,9,p,1,0.0,205,5.32,5.15,5,4,1,880.9,23.86,2,18,17,7,41.2,0.413,0.384,406.15,20,44,4,0,6,2,0,1,0,1,3,1
pumpkin,has_seeds,internal_component,e,ci,visual-form_and_surface,22,4,251.0,21,ND,0.048,0.088,98.14,69.4,9,p,2,0.69,176,5.17,6.95,7,7,2,273.24,11.03,0,12,10,4,40.0,0.409,0.432,80.17,5,33,3,0,3,1,0,0,0,0,3,2
rabbit,has_teeth,internal_component,e,ci,visual-form_and_surface,5,12,144.0,14,ND,0.071,0.035,6.7,6.7,9,r,16,2.77,2486,7.82,6.05,6,5,2,344.26,17.13,1,14,12,2,16.7,0.198,0.182,44.06,4,9,2,2,6,0,0,0,0,1,1,2
raspberry,has_seeds,internal_component,e,ci,visual-form_and_surface,10,6,251.0,21,ND,0.048,0.04,63.65,34.91,9,r,1,0.0,280,5.63,6.15,9,7,3,167.94,3.24,0,11,9,1,11.1,0.173,0.167,106.59,8,29,2,0,2,1,0,3,0,0,1,2
rat,has_teeth,internal_component,e,ci,visual-form_and_surface,9,12,144.0,14,ND,0.071,0.063,6.7,6.7,9,r,9,2.2,2467,7.81,3.65,3,3,1,0.0,0.0,22,22,20,3,15.0,0.237,0.244,317.63,24,18,1,2,11,2,0,0,0,0,4,2
strawberry,has_seeds,internal_component,e,ci,visual-form_and_surface,20,3,251.0,21,ND,0.048,0.08,77.49,48.75,9,s,2,0.69,661,6.49,8.45,10,8,3,115.36,0.0,0,17,16,6,37.5,0.36,0.346,190.86,10,22,5,0,2,2,0,2,0,2,3,1
tangerine,has_seeds,internal_component,e,ci,visual-form_and_surface,7,12,251.0,21,ND,0.048,0.028,127.46,98.72,9,t,1,0.0,78,4.36,7.1,9,7,3,902.66,171.12,0,16,15,0,0.0,0.142,0.134,1419.41,58,55,1,0,6,1,0,1,0,1,5,1
tiger,has_teeth,internal_component,e,ci,visual-form_and_surface,15,3,144.0,14,ND,0.071,0.104,19.43,10.51,9,t,8,2.08,1324,7.19,3.8,5,5,2,2726.76,56.6,1,24,19,4,21.1,0.224,0.211,231.84,14,13,1,0,8,2,1,0,0,0,7,5
tomato,has_seeds,internal_component,e,ci,visual-form_and_surface,23,2,251.0,21,ND,0.048,0.092,109.45,80.71,9,t,7,1.95,1490,7.31,7.75,6,6,3,366.45,13.92,0,13,11,2,18.2,0.188,0.196,176.28,11,31,3,0,2,2,0,0,0,1,3,2
walrus,has_teeth,internal_component,e,ci,visual-form_and_surface,6,10,144.0,14,ND,0.071,0.042,0.0,0.0,9,w,1,0.0,65,4.17,2.15,6,6,2,459.05,49.44,0,14,12,5,41.7,0.323,0.304,82.74,3,14,1,1,7,1,0,0,0,0,2,2
zucchini,has_seeds,internal_component,e,ci,visual-form_and_surface,6,10,251.0,21,ND,0.048,0.024,0.0,0.0,9,z,1,0.0,1,0.0,5.1,8,6,3,0.0,0.0,0,15,14,4,28.6,0.288,0.271,286.36,8,18,4,0,4,3,0,1,0,0,2,1
